dateRep;year;month;day;cases;deaths;countriesAndTerritories;geoId;popData2020;countryterritoryCode;continentExp
31/05/2021;2021;05;31;949;0;Denmark;DK;5822763;DNK;Europe
30/05/2021;2021;05;30;1038;4;Denmark;DK;5822763;DNK;Europe
29/05/2021;2021;05;29;997;1;Denmark;DK;5822763;DNK;Europe
28/05/2021;2021;05;28;1119;0;Denmark;DK;5822763;DNK;Europe
27/05/2021;2021;05;27;1073;1;Denmark;DK;5822763;DNK;Europe
26/05/2021;2021;05;26;794;1;Denmark;DK;5822763;DNK;Europe
25/05/2021;2021;05;25;919;1;Denmark;DK;5822763;DNK;Europe
24/05/2021;2021;05;24;835;0;Denmark;DK;5822763;DNK;Europe
23/05/2021;2021;05;23;751;2;Denmark;DK;5822763;DNK;Europe
22/05/2021;2021;05;22;1351;0;Denmark;DK;5822763;DNK;Europe
21/05/2021;2021;05;21;1214;1;Denmark;DK;5822763;DNK;Europe
20/05/2021;2021;05;20;1088;2;Denmark;DK;5822763;DNK;Europe
19/05/2021;2021;05;19;916;0;Denmark;DK;5822763;DNK;Europe
18/05/2021;2021;05;18;836;1;Denmark;DK;5822763;DNK;Europe
17/05/2021;2021;05;17;964;0;Denmark;DK;5822763;DNK;Europe
16/05/2021;2021;05;16;1074;3;Denmark;DK;5822763;DNK;Europe
15/05/2021;2021;05;15;951;0;Denmark;DK;5822763;DNK;Europe
14/05/2021;2021;05;14;1355;0;Denmark;DK;5822763;DNK;Europe
13/05/2021;2021;05;13;1246;0;Denmark;DK;5822763;DNK;Europe
12/05/2021;2021;05;12;925;2;Denmark;DK;5822763;DNK;Europe
11/05/2021;2021;05;11;932;0;Denmark;DK;5822763;DNK;Europe
10/05/2021;2021;05;10;874;0;Denmark;DK;5822763;DNK;Europe
09/05/2021;2021;05;09;677;2;Denmark;DK;5822763;DNK;Europe
08/05/2021;2021;05;08;1023;2;Denmark;DK;5822763;DNK;Europe
07/05/2021;2021;05;07;1012;1;Denmark;DK;5822763;DNK;Europe
06/05/2021;2021;05;06;988;1;Denmark;DK;5822763;DNK;Europe
05/05/2021;2021;05;05;809;1;Denmark;DK;5822763;DNK;Europe
04/05/2021;2021;05;04;761;0;Denmark;DK;5822763;DNK;Europe
03/05/2021;2021;05;03;867;1;Denmark;DK;5822763;DNK;Europe
02/05/2021;2021;05;02;617;4;Denmark;DK;5822763;DNK;Europe
01/05/2021;2021;05;01;874;2;Denmark;DK;5822763;DNK;Europe
30/04/2021;2021;04;30;769;2;Denmark;DK;5822763;DNK;Europe
29/04/2021;2021;04;29;835;2;Denmark;DK;5822763;DNK;Europe
28/04/2021;2021;04;28;624;2;Denmark;DK;5822763;DNK;Europe
27/04/2021;2021;04;27;704;2;Denmark;DK;5822763;DNK;Europe
26/04/2021;2021;04;26;612;1;Denmark;DK;5822763;DNK;Europe
25/04/2021;2021;04;25;547;2;Denmark;DK;5822763;DNK;Europe
24/04/2021;2021;04;24;702;5;Denmark;DK;5822763;DNK;Europe
23/04/2021;2021;04;23;893;2;Denmark;DK;5822763;DNK;Europe
22/04/2021;2021;04;22;803;2;Denmark;DK;5822763;DNK;Europe
21/04/2021;2021;04;21;691;4;Denmark;DK;5822763;DNK;Europe
20/04/2021;2021;04;20;741;4;Denmark;DK;5822763;DNK;Europe
19/04/2021;2021;04;19;902;3;Denmark;DK;5822763;DNK;Europe
18/04/2021;2021;04;18;724;0;Denmark;DK;5822763;DNK;Europe
17/04/2021;2021;04;17;677;3;Denmark;DK;5822763;DNK;Europe
16/04/2021;2021;04;16;798;2;Denmark;DK;5822763;DNK;Europe
15/04/2021;2021;04;15;663;1;Denmark;DK;5822763;DNK;Europe
14/04/2021;2021;04;14;563;3;Denmark;DK;5822763;DNK;Europe
13/04/2021;2021;04;13;514;2;Denmark;DK;5822763;DNK;Europe
12/04/2021;2021;04;12;691;2;Denmark;DK;5822763;DNK;Europe
11/04/2021;2021;04;11;755;3;Denmark;DK;5822763;DNK;Europe
10/04/2021;2021;04;10;698;0;Denmark;DK;5822763;DNK;Europe
09/04/2021;2021;04;09;717;1;Denmark;DK;5822763;DNK;Europe
08/04/2021;2021;04;08;614;3;Denmark;DK;5822763;DNK;Europe
07/04/2021;2021;04;07;520;2;Denmark;DK;5822763;DNK;Europe
06/04/2021;2021;04;06;479;1;Denmark;DK;5822763;DNK;Europe
05/04/2021;2021;04;05;600;1;Denmark;DK;5822763;DNK;Europe
04/04/2021;2021;04;04;745;4;Denmark;DK;5822763;DNK;Europe
03/04/2021;2021;04;03;708;1;Denmark;DK;5822763;DNK;Europe
02/04/2021;2021;04;02;662;4;Denmark;DK;5822763;DNK;Europe
01/04/2021;2021;04;01;701;2;Denmark;DK;5822763;DNK;Europe
31/03/2021;2021;03;31;1210;2;Denmark;DK;5822763;DNK;Europe
30/03/2021;2021;03;30;679;1;Denmark;DK;5822763;DNK;Europe
29/03/2021;2021;03;29;964;1;Denmark;DK;5822763;DNK;Europe
28/03/2021;2021;03;28;416;2;Denmark;DK;5822763;DNK;Europe
27/03/2021;2021;03;27;789;2;Denmark;DK;5822763;DNK;Europe
26/03/2021;2021;03;26;814;5;Denmark;DK;5822763;DNK;Europe
25/03/2021;2021;03;25;-2001;1;Denmark;DK;5822763;DNK;Europe
24/03/2021;2021;03;24;754;1;Denmark;DK;5822763;DNK;Europe
23/03/2021;2021;03;23;772;2;Denmark;DK;5822763;DNK;Europe
22/03/2021;2021;03;22;657;1;Denmark;DK;5822763;DNK;Europe
21/03/2021;2021;03;21;590;2;Denmark;DK;5822763;DNK;Europe
20/03/2021;2021;03;20;843;0;Denmark;DK;5822763;DNK;Europe
19/03/2021;2021;03;19;786;1;Denmark;DK;5822763;DNK;Europe
18/03/2021;2021;03;18;787;1;Denmark;DK;5822763;DNK;Europe
17/03/2021;2021;03;17;771;2;Denmark;DK;5822763;DNK;Europe
16/03/2021;2021;03;16;612;2;Denmark;DK;5822763;DNK;Europe
15/03/2021;2021;03;15;541;1;Denmark;DK;5822763;DNK;Europe
14/03/2021;2021;03;14;613;3;Denmark;DK;5822763;DNK;Europe
13/03/2021;2021;03;13;645;3;Denmark;DK;5822763;DNK;Europe
12/03/2021;2021;03;12;862;2;Denmark;DK;5822763;DNK;Europe
11/03/2021;2021;03;11;2007;1;Denmark;DK;5822763;DNK;Europe
10/03/2021;2021;03;10;527;0;Denmark;DK;5822763;DNK;Europe
09/03/2021;2021;03;09;425;2;Denmark;DK;5822763;DNK;Europe
08/03/2021;2021;03;08;513;2;Denmark;DK;5822763;DNK;Europe
07/03/2021;2021;03;07;394;0;Denmark;DK;5822763;DNK;Europe
06/03/2021;2021;03;06;614;3;Denmark;DK;5822763;DNK;Europe
05/03/2021;2021;03;05;520;4;Denmark;DK;5822763;DNK;Europe
04/03/2021;2021;03;04;574;3;Denmark;DK;5822763;DNK;Europe
03/03/2021;2021;03;03;532;2;Denmark;DK;5822763;DNK;Europe
02/03/2021;2021;03;02;497;4;Denmark;DK;5822763;DNK;Europe
01/03/2021;2021;03;01;211195;2361;Denmark;DK;5822763;DNK;Europe
04/01/2022;2022;01;04;17047;28;Finland;FI;5525292;FIN;Europe
03/01/2022;2022;01;03;39000;69;Finland;FI;5525292;FIN;Europe
22/12/2021;2021;12;22;2042;2;Finland;FI;5525292;FIN;Europe
21/12/2021;2021;12;21;5932;39;Finland;FI;5525292;FIN;Europe
20/12/2021;2021;12;20;0;0;Finland;FI;5525292;FIN;Europe
19/12/2021;2021;12;19;0;0;Finland;FI;5525292;FIN;Europe
18/12/2021;2021;12;18;2079;4;Finland;FI;5525292;FIN;Europe
17/12/2021;2021;12;17;1981;4;Finland;FI;5525292;FIN;Europe
16/12/2021;2021;12;16;2225;2;Finland;FI;5525292;FIN;Europe
15/12/2021;2021;12;15;1676;2;Finland;FI;5525292;FIN;Europe
14/12/2021;2021;12;14;4306;21;Finland;FI;5525292;FIN;Europe
13/12/2021;2021;12;13;0;0;Finland;FI;5525292;FIN;Europe
12/12/2021;2021;12;12;0;0;Finland;FI;5525292;FIN;Europe
11/12/2021;2021;12;11;1794;15;Finland;FI;5525292;FIN;Europe
10/12/2021;2021;12;10;1781;11;Finland;FI;5525292;FIN;Europe
09/12/2021;2021;12;09;1296;11;Finland;FI;5525292;FIN;Europe
08/12/2021;2021;12;08;1542;1;Finland;FI;5525292;FIN;Europe
07/12/2021;2021;12;07;3412;23;Finland;FI;5525292;FIN;Europe
06/12/2021;2021;12;06;0;0;Finland;FI;5525292;FIN;Europe
05/12/2021;2021;12;05;0;0;Finland;FI;5525292;FIN;Europe
04/12/2021;2021;12;04;1496;4;Finland;FI;5525292;FIN;Europe
03/12/2021;2021;12;03;1622;8;Finland;FI;5525292;FIN;Europe
02/12/2021;2021;12;02;1570;13;Finland;FI;5525292;FIN;Europe
01/12/2021;2021;12;01;916;0;Finland;FI;5525292;FIN;Europe
30/11/2021;2021;11;30;3338;26;Finland;FI;5525292;FIN;Europe
29/11/2021;2021;11;29;0;0;Finland;FI;5525292;FIN;Europe
28/11/2021;2021;11;28;0;0;Finland;FI;5525292;FIN;Europe
27/11/2021;2021;11;27;1406;7;Finland;FI;5525292;FIN;Europe
26/11/2021;2021;11;26;1344;0;Finland;FI;5525292;FIN;Europe
25/11/2021;2021;11;25;1007;39;Finland;FI;5525292;FIN;Europe
24/11/2021;2021;11;24;1088;5;Finland;FI;5525292;FIN;Europe
23/11/2021;2021;11;23;2616;9;Finland;FI;5525292;FIN;Europe
22/11/2021;2021;11;22;0;0;Finland;FI;5525292;FIN;Europe
21/11/2021;2021;11;21;0;0;Finland;FI;5525292;FIN;Europe
20/11/2021;2021;11;20;1191;3;Finland;FI;5525292;FIN;Europe
19/11/2021;2021;11;19;1259;10;Finland;FI;5525292;FIN;Europe
18/11/2021;2021;11;18;1151;3;Finland;FI;5525292;FIN;Europe
17/11/2021;2021;11;17;937;3;Finland;FI;5525292;FIN;Europe
16/11/2021;2021;11;16;3166;14;Finland;FI;5525292;FIN;Europe
15/11/2021;2021;11;15;0;0;Finland;FI;5525292;FIN;Europe
14/11/2021;2021;11;14;0;0;Finland;FI;5525292;FIN;Europe
13/11/2021;2021;11;13;0;0;Finland;FI;5525292;FIN;Europe
12/11/2021;2021;11;12;863;4;Finland;FI;5525292;FIN;Europe
11/11/2021;2021;11;11;954;3;Finland;FI;5525292;FIN;Europe
10/11/2021;2021;11;10;810;9;Finland;FI;5525292;FIN;Europe
09/11/2021;2021;11;09;2016;12;Finland;FI;5525292;FIN;Europe
08/11/2021;2021;11;08;0;0;Finland;FI;5525292;FIN;Europe
07/11/2021;2021;11;07;0;0;Finland;FI;5525292;FIN;Europe
06/11/2021;2021;11;06;788;4;Finland;FI;5525292;FIN;Europe
05/11/2021;2021;11;05;740;8;Finland;FI;5525292;FIN;Europe
04/11/2021;2021;11;04;1150;3;Finland;FI;5525292;FIN;Europe
03/11/2021;2021;11;03;807;3;Finland;FI;5525292;FIN;Europe
02/11/2021;2021;11;02;1460;12;Finland;FI;5525292;FIN;Europe
01/11/2021;2021;11;01;0;0;Finland;FI;5525292;FIN;Europe
31/10/2021;2021;10;31;0;0;Finland;FI;5525292;FIN;Europe
30/10/2021;2021;10;30;572;4;Finland;FI;5525292;FIN;Europe
29/10/2021;2021;10;29;673;4;Finland;FI;5525292;FIN;Europe
28/10/2021;2021;10;28;739;1;Finland;FI;5525292;FIN;Europe
27/10/2021;2021;10;27;659;0;Finland;FI;5525292;FIN;Europe
26/10/2021;2021;10;26;1732;10;Finland;FI;5525292;FIN;Europe
25/10/2021;2021;10;25;0;0;Finland;FI;5525292;FIN;Europe
24/10/2021;2021;10;24;0;0;Finland;FI;5525292;FIN;Europe
23/10/2021;2021;10;23;449;4;Finland;FI;5525292;FIN;Europe
22/10/2021;2021;10;22;608;2;Finland;FI;5525292;FIN;Europe
21/10/2021;2021;10;21;312;5;Finland;FI;5525292;FIN;Europe
20/10/2021;2021;10;20;580;8;Finland;FI;5525292;FIN;Europe
19/10/2021;2021;10;19;1310;4;Finland;FI;5525292;FIN;Europe
18/10/2021;2021;10;18;0;0;Finland;FI;5525292;FIN;Europe
17/10/2021;2021;10;17;0;0;Finland;FI;5525292;FIN;Europe
16/10/2021;2021;10;16;723;4;Finland;FI;5525292;FIN;Europe
15/10/2021;2021;10;15;502;1;Finland;FI;5525292;FIN;Europe
14/10/2021;2021;10;14;753;2;Finland;FI;5525292;FIN;Europe
13/10/2021;2021;10;13;622;9;Finland;FI;5525292;FIN;Europe
12/10/2021;2021;10;12;1618;4;Finland;FI;5525292;FIN;Europe
11/10/2021;2021;10;11;0;0;Finland;FI;5525292;FIN;Europe
10/10/2021;2021;10;10;0;0;Finland;FI;5525292;FIN;Europe
09/10/2021;2021;10;09;325;4;Finland;FI;5525292;FIN;Europe
08/10/2021;2021;10;08;689;3;Finland;FI;5525292;FIN;Europe
07/10/2021;2021;10;07;666;5;Finland;FI;5525292;FIN;Europe
06/10/2021;2021;10;06;583;0;Finland;FI;5525292;FIN;Europe
05/10/2021;2021;10;05;1302;6;Finland;FI;5525292;FIN;Europe
04/10/2021;2021;10;04;0;0;Finland;FI;5525292;FIN;Europe
03/10/2021;2021;10;03;0;0;Finland;FI;5525292;FIN;Europe
02/10/2021;2021;10;02;562;0;Finland;FI;5525292;FIN;Europe
01/10/2021;2021;10;01;663;6;Finland;FI;5525292;FIN;Europe
30/09/2021;2021;09;30;802;0;Finland;FI;5525292;FIN;Europe
29/09/2021;2021;09;29;409;3;Finland;FI;5525292;FIN;Europe
28/09/2021;2021;09;28;273;0;Finland;FI;5525292;FIN;Europe
27/09/2021;2021;09;27;827;3;Finland;FI;5525292;FIN;Europe
26/09/2021;2021;09;26;0;1;Finland;FI;5525292;FIN;Europe
25/09/2021;2021;09;25;510;3;Finland;FI;5525292;FIN;Europe
24/09/2021;2021;09;24;474;0;Finland;FI;5525292;FIN;Europe
23/09/2021;2021;09;23;477;3;Finland;FI;5525292;FIN;Europe
22/09/2021;2021;09;22;860;2;Finland;FI;5525292;FIN;Europe
21/09/2021;2021;09;21;0;0;Finland;FI;5525292;FIN;Europe
20/09/2021;2021;09;20;51;5;Finland;FI;5525292;FIN;Europe
19/09/2021;2021;09;19;391;0;Finland;FI;5525292;FIN;Europe
18/09/2021;2021;09;18;501;0;Finland;FI;5525292;FIN;Europe
17/09/2021;2021;09;17;487;1;Finland;FI;5525292;FIN;Europe
16/09/2021;2021;09;16;522;0;Finland;FI;5525292;FIN;Europe
15/09/2021;2021;09;15;454;4;Finland;FI;5525292;FIN;Europe
14/09/2021;2021;09;14;213;0;Finland;FI;5525292;FIN;Europe
13/09/2021;2021;09;13;976;4;Finland;FI;5525292;FIN;Europe
12/09/2021;2021;09;12;0;0;Finland;FI;5525292;FIN;Europe
11/09/2021;2021;09;11;490;1;Finland;FI;5525292;FIN;Europe
10/09/2021;2021;09;10;486;3;Finland;FI;5525292;FIN;Europe
09/09/2021;2021;09;09;632;1;Finland;FI;5525292;FIN;Europe
08/09/2021;2021;09;08;544;0;Finland;FI;5525292;FIN;Europe
07/09/2021;2021;09;07;408;0;Finland;FI;5525292;FIN;Europe
06/09/2021;2021;09;06;910;0;Finland;FI;5525292;FIN;Europe
05/09/2021;2021;09;05;87;7;Finland;FI;5525292;FIN;Europe
04/09/2021;2021;09;04;561;0;Finland;FI;5525292;FIN;Europe
03/09/2021;2021;09;03;683;1;Finland;FI;5525292;FIN;Europe
02/09/2021;2021;09;02;679;1;Finland;FI;5525292;FIN;Europe
01/09/2021;2021;09;01;617;5;Finland;FI;5525292;FIN;Europe
31/08/2021;2021;08;31;472;0;Finland;FI;5525292;FIN;Europe
30/08/2021;2021;08;30;619;2;Finland;FI;5525292;FIN;Europe
29/08/2021;2021;08;29;619;3;Finland;FI;5525292;FIN;Europe
28/08/2021;2021;08;28;570;1;Finland;FI;5525292;FIN;Europe
27/08/2021;2021;08;27;650;0;Finland;FI;5525292;FIN;Europe
26/08/2021;2021;08;26;574;4;Finland;FI;5525292;FIN;Europe
25/08/2021;2021;08;25;644;0;Finland;FI;5525292;FIN;Europe
24/08/2021;2021;08;24;371;0;Finland;FI;5525292;FIN;Europe
23/08/2021;2021;08;23;503;1;Finland;FI;5525292;FIN;Europe
22/08/2021;2021;08;22;673;1;Finland;FI;5525292;FIN;Europe
21/08/2021;2021;08;21;684;2;Finland;FI;5525292;FIN;Europe
20/08/2021;2021;08;20;866;2;Finland;FI;5525292;FIN;Europe
19/08/2021;2021;08;19;673;2;Finland;FI;5525292;FIN;Europe
18/08/2021;2021;08;18;665;3;Finland;FI;5525292;FIN;Europe
17/08/2021;2021;08;17;451;0;Finland;FI;5525292;FIN;Europe
16/08/2021;2021;08;16;535;1;Finland;FI;5525292;FIN;Europe
15/08/2021;2021;08;15;765;4;Finland;FI;5525292;FIN;Europe
14/08/2021;2021;08;14;926;1;Finland;FI;5525292;FIN;Europe
13/08/2021;2021;08;13;1024;2;Finland;FI;5525292;FIN;Europe
12/08/2021;2021;08;12;844;2;Finland;FI;5525292;FIN;Europe
11/08/2021;2021;08;11;781;2;Finland;FI;5525292;FIN;Europe
10/08/2021;2021;08;10;449;0;Finland;FI;5525292;FIN;Europe
09/08/2021;2021;08;09;1322;5;Finland;FI;5525292;FIN;Europe
08/08/2021;2021;08;08;165;0;Finland;FI;5525292;FIN;Europe
07/08/2021;2021;08;07;738;1;Finland;FI;5525292;FIN;Europe
06/08/2021;2021;08;06;752;1;Finland;FI;5525292;FIN;Europe
05/08/2021;2021;08;05;872;0;Finland;FI;5525292;FIN;Europe
04/08/2021;2021;08;04;692;0;Finland;FI;5525292;FIN;Europe
03/08/2021;2021;08;03;345;0;Finland;FI;5525292;FIN;Europe
02/08/2021;2021;08;02;519;0;Finland;FI;5525292;FIN;Europe
01/08/2021;2021;08;01;794;0;Finland;FI;5525292;FIN;Europe
31/07/2021;2021;07;31;748;2;Finland;FI;5525292;FIN;Europe
30/07/2021;2021;07;30;765;0;Finland;FI;5525292;FIN;Europe
29/07/2021;2021;07;29;644;0;Finland;FI;5525292;FIN;Europe
28/07/2021;2021;07;28;612;1;Finland;FI;5525292;FIN;Europe
27/07/2021;2021;07;27;267;1;Finland;FI;5525292;FIN;Europe
26/07/2021;2021;07;26;360;0;Finland;FI;5525292;FIN;Europe
25/07/2021;2021;07;25;570;0;Finland;FI;5525292;FIN;Europe
24/07/2021;2021;07;24;412;0;Finland;FI;5525292;FIN;Europe
23/07/2021;2021;07;23;404;1;Finland;FI;5525292;FIN;Europe
22/07/2021;2021;07;22;453;0;Finland;FI;5525292;FIN;Europe
21/07/2021;2021;07;21;461;0;Finland;FI;5525292;FIN;Europe
20/07/2021;2021;07;20;156;0;Finland;FI;5525292;FIN;Europe
19/07/2021;2021;07;19;180;0;Finland;FI;5525292;FIN;Europe
18/07/2021;2021;07;18;384;1;Finland;FI;5525292;FIN;Europe
17/07/2021;2021;07;17;380;0;Finland;FI;5525292;FIN;Europe
16/07/2021;2021;07;16;324;0;Finland;FI;5525292;FIN;Europe
15/07/2021;2021;07;15;383;2;Finland;FI;5525292;FIN;Europe
14/07/2021;2021;07;14;290;0;Finland;FI;5525292;FIN;Europe
13/07/2021;2021;07;13;133;0;Finland;FI;5525292;FIN;Europe
12/07/2021;2021;07;12;138;0;Finland;FI;5525292;FIN;Europe
11/07/2021;2021;07;11;293;0;Finland;FI;5525292;FIN;Europe
10/07/2021;2021;07;10;302;0;Finland;FI;5525292;FIN;Europe
09/07/2021;2021;07;09;300;0;Finland;FI;5525292;FIN;Europe
08/07/2021;2021;07;08;258;2;Finland;FI;5525292;FIN;Europe
07/07/2021;2021;07;07;222;0;Finland;FI;5525292;FIN;Europe
06/07/2021;2021;07;06;106;0;Finland;FI;5525292;FIN;Europe
05/07/2021;2021;07;05;91;1;Finland;FI;5525292;FIN;Europe
04/07/2021;2021;07;04;192;0;Finland;FI;5525292;FIN;Europe
03/07/2021;2021;07;03;216;0;Finland;FI;5525292;FIN;Europe
02/07/2021;2021;07;02;222;0;Finland;FI;5525292;FIN;Europe
01/07/2021;2021;07;01;355;0;Finland;FI;5525292;FIN;Europe
30/06/2021;2021;06;30;219;0;Finland;FI;5525292;FIN;Europe
29/06/2021;2021;06;29;84;0;Finland;FI;5525292;FIN;Europe
28/06/2021;2021;06;28;95;0;Finland;FI;5525292;FIN;Europe
27/06/2021;2021;06;27;270;1;Finland;FI;5525292;FIN;Europe
26/06/2021;2021;06;26;0;0;Finland;FI;5525292;FIN;Europe
25/06/2021;2021;06;25;123;0;Finland;FI;5525292;FIN;Europe
24/06/2021;2021;06;24;107;0;Finland;FI;5525292;FIN;Europe
23/06/2021;2021;06;23;110;0;Finland;FI;5525292;FIN;Europe
22/06/2021;2021;06;22;45;0;Finland;FI;5525292;FIN;Europe
21/06/2021;2021;06;21;65;0;Finland;FI;5525292;FIN;Europe
20/06/2021;2021;06;20;115;2;Finland;FI;5525292;FIN;Europe
19/06/2021;2021;06;19;73;0;Finland;FI;5525292;FIN;Europe
18/06/2021;2021;06;18;55;0;Finland;FI;5525292;FIN;Europe
17/06/2021;2021;06;17;103;0;Finland;FI;5525292;FIN;Europe
16/06/2021;2021;06;16;73;0;Finland;FI;5525292;FIN;Europe
15/06/2021;2021;06;15;29;0;Finland;FI;5525292;FIN;Europe
14/06/2021;2021;06;14;47;0;Finland;FI;5525292;FIN;Europe
13/06/2021;2021;06;13;114;0;Finland;FI;5525292;FIN;Europe
12/06/2021;2021;06;12;47;0;Finland;FI;5525292;FIN;Europe
11/06/2021;2021;06;11;93;0;Finland;FI;5525292;FIN;Europe
10/06/2021;2021;06;10;126;0;Finland;FI;5525292;FIN;Europe
09/06/2021;2021;06;09;113;0;Finland;FI;5525292;FIN;Europe
08/06/2021;2021;06;08;55;0;Finland;FI;5525292;FIN;Europe
07/06/2021;2021;06;07;68;0;Finland;FI;5525292;FIN;Europe
06/06/2021;2021;06;06;120;0;Finland;FI;5525292;FIN;Europe
05/06/2021;2021;06;05;125;0;Finland;FI;5525292;FIN;Europe
04/06/2021;2021;06;04;143;1;Finland;FI;5525292;FIN;Europe
03/06/2021;2021;06;03;128;0;Finland;FI;5525292;FIN;Europe
02/06/2021;2021;06;02;154;0;Finland;FI;5525292;FIN;Europe
01/06/2021;2021;06;01;56;1;Finland;FI;5525292;FIN;Europe
31/05/2021;2021;05;31;63;0;Finland;FI;5525292;FIN;Europe
30/05/2021;2021;05;30;125;2;Finland;FI;5525292;FIN;Europe
29/05/2021;2021;05;29;182;0;Finland;FI;5525292;FIN;Europe
28/05/2021;2021;05;28;98;0;Finland;FI;5525292;FIN;Europe
27/05/2021;2021;05;27;220;0;Finland;FI;5525292;FIN;Europe
26/05/2021;2021;05;26;125;1;Finland;FI;5525292;FIN;Europe
25/05/2021;2021;05;25;93;1;Finland;FI;5525292;FIN;Europe
24/05/2021;2021;05;24;121;0;Finland;FI;5525292;FIN;Europe
23/05/2021;2021;05;23;248;2;Finland;FI;5525292;FIN;Europe
22/05/2021;2021;05;22;211;1;Finland;FI;5525292;FIN;Europe
21/05/2021;2021;05;21;259;0;Finland;FI;5525292;FIN;Europe
20/05/2021;2021;05;20;289;0;Finland;FI;5525292;FIN;Europe
19/05/2021;2021;05;19;149;5;Finland;FI;5525292;FIN;Europe
18/05/2021;2021;05;18;144;4;Finland;FI;5525292;FIN;Europe
17/05/2021;2021;05;17;227;0;Finland;FI;5525292;FIN;Europe
16/05/2021;2021;05;16;192;2;Finland;FI;5525292;FIN;Europe
15/05/2021;2021;05;15;154;4;Finland;FI;5525292;FIN;Europe
14/05/2021;2021;05;14;262;4;Finland;FI;5525292;FIN;Europe
13/05/2021;2021;05;13;280;1;Finland;FI;5525292;FIN;Europe
12/05/2021;2021;05;12;124;2;Finland;FI;5525292;FIN;Europe
11/05/2021;2021;05;11;143;1;Finland;FI;5525292;FIN;Europe
10/05/2021;2021;05;10;162;1;Finland;FI;5525292;FIN;Europe
09/05/2021;2021;05;09;229;0;Finland;FI;5525292;FIN;Europe
08/05/2021;2021;05;08;254;0;Finland;FI;5525292;FIN;Europe
07/05/2021;2021;05;07;280;1;Finland;FI;5525292;FIN;Europe
06/05/2021;2021;05;06;269;2;Finland;FI;5525292;FIN;Europe
05/05/2021;2021;05;05;184;1;Finland;FI;5525292;FIN;Europe
04/05/2021;2021;05;04;117;0;Finland;FI;5525292;FIN;Europe
03/05/2021;2021;05;03;132;0;Finland;FI;5525292;FIN;Europe
02/05/2021;2021;05;02;288;2;Finland;FI;5525292;FIN;Europe
01/05/2021;2021;05;01;195;0;Finland;FI;5525292;FIN;Europe
30/04/2021;2021;04;30;208;2;Finland;FI;5525292;FIN;Europe
29/04/2021;2021;04;29;244;1;Finland;FI;5525292;FIN;Europe
28/04/2021;2021;04;28;224;2;Finland;FI;5525292;FIN;Europe
27/04/2021;2021;04;27;133;2;Finland;FI;5525292;FIN;Europe
26/04/2021;2021;04;26;460;3;Finland;FI;5525292;FIN;Europe
25/04/2021;2021;04;25;0;0;Finland;FI;5525292;FIN;Europe
24/04/2021;2021;04;24;267;1;Finland;FI;5525292;FIN;Europe
23/04/2021;2021;04;23;280;1;Finland;FI;5525292;FIN;Europe
22/04/2021;2021;04;22;296;0;Finland;FI;5525292;FIN;Europe
21/04/2021;2021;04;21;214;2;Finland;FI;5525292;FIN;Europe
20/04/2021;2021;04;20;156;1;Finland;FI;5525292;FIN;Europe
19/04/2021;2021;04;19;498;3;Finland;FI;5525292;FIN;Europe
18/04/2021;2021;04;18;0;0;Finland;FI;5525292;FIN;Europe
17/04/2021;2021;04;17;380;3;Finland;FI;5525292;FIN;Europe
16/04/2021;2021;04;16;289;5;Finland;FI;5525292;FIN;Europe
15/04/2021;2021;04;15;400;2;Finland;FI;5525292;FIN;Europe
14/04/2021;2021;04;14;286;1;Finland;FI;5525292;FIN;Europe
13/04/2021;2021;04;13;225;4;Finland;FI;5525292;FIN;Europe
12/04/2021;2021;04;12;346;1;Finland;FI;5525292;FIN;Europe
11/04/2021;2021;04;11;446;0;Finland;FI;5525292;FIN;Europe
10/04/2021;2021;04;10;419;2;Finland;FI;5525292;FIN;Europe
09/04/2021;2021;04;09;426;2;Finland;FI;5525292;FIN;Europe
08/04/2021;2021;04;08;348;1;Finland;FI;5525292;FIN;Europe
07/04/2021;2021;04;07;331;2;Finland;FI;5525292;FIN;Europe
06/04/2021;2021;04;06;341;1;Finland;FI;5525292;FIN;Europe
05/04/2021;2021;04;05;302;0;Finland;FI;5525292;FIN;Europe
04/04/2021;2021;04;04;422;1;Finland;FI;5525292;FIN;Europe
03/04/2021;2021;04;03;566;3;Finland;FI;5525292;FIN;Europe
02/04/2021;2021;04;02;654;2;Finland;FI;5525292;FIN;Europe
01/04/2021;2021;04;01;607;2;Finland;FI;5525292;FIN;Europe
31/03/2021;2021;03;31;420;1;Finland;FI;5525292;FIN;Europe
30/03/2021;2021;03;30;422;2;Finland;FI;5525292;FIN;Europe
29/03/2021;2021;03;29;458;3;Finland;FI;5525292;FIN;Europe
28/03/2021;2021;03;28;791;1;Finland;FI;5525292;FIN;Europe
27/03/2021;2021;03;27;512;4;Finland;FI;5525292;FIN;Europe
26/03/2021;2021;03;26;726;3;Finland;FI;5525292;FIN;Europe
25/03/2021;2021;03;25;803;2;Finland;FI;5525292;FIN;Europe
24/03/2021;2021;03;24;640;4;Finland;FI;5525292;FIN;Europe
23/03/2021;2021;03;23;430;5;Finland;FI;5525292;FIN;Europe
22/03/2021;2021;03;22;520;6;Finland;FI;5525292;FIN;Europe
21/03/2021;2021;03;21;856;0;Finland;FI;5525292;FIN;Europe
20/03/2021;2021;03;20;770;4;Finland;FI;5525292;FIN;Europe
19/03/2021;2021;03;19;804;7;Finland;FI;5525292;FIN;Europe
